C,gamma,max_iter,scaler,transformer,maes,times,seeds
0.032091948356306,9243.59442461228,2,SinMedian,Standard,37.731347260589295,0.3831703662872314,90125
0.0002766854409437,4.381330700270585e-07,2,BCM,Standard,35.23846108976911,0.2997043132781982,90126
2.2525985737375074e-06,0.0016599426617855241,2,Median,Standard,37.689453738404794,0.28803420066833496,90127
4.996906372013895,0.035115694271252766,2,Median,BCM,17.39388048659734,0.2945241928100586,90128
